ID,ID_ORIGINAL,Gender,Foreign_Citizenship,Age,Frequent_Traveler,Cellphone_Usage,Household_Size,Spy,Satisfaction_Level,Occupation,Political_Participation,Social_Person,Area_Residence,Military_Service,Household_Income
8643,465853,Female,Yes,33,Yes,Average,2,0,2,Private company,Some involvement,No,City,Never,7000
8644,462358,Male,Yes,37,No,Average,2,0,2,Government,No involvement,No,City,Never,12044
8645,464165,Female,No,55,No,Low,1,0,6,Private company,Strong involvement,No,City,Never,10783
8646,460205,Male,Yes,55,Yes,Low,2,1,3,Private company,Unknown,No,City,Never,12044
8647,466792,Female,Yes,82,No,Low,1,0,9,Self-employed,No involvement,No,City,Never,7000
8648,461887,Female,No,89,Yes,Low,1,0,9,Self-employed,No involvement,No,City,Never,9522
8649,466466,Female,,19,No,Low,5,0,1,Private company,Some involvement,Yes,City,Never,14566
8650,467775,Female,No,41,Yes,Low,1,1,5,Private company,Unknown,Yes,City,Intervention in Iraq,7000
8651,467747,Female,Yes,50,Yes,High,4,1,2,Private company,Unknown,No,City,Never,7000
8652,466025,Female,No,50,No,Low,1,0,5,Private company,No involvement,Yes,City,Never,8261
8653,463514,Male,Yes,63,Yes,Average,2,1,4,Private company,Strong involvement,No,City,Never,7000
8654,461281,Male,No,23,No,Low,9,0,1,Private company,Some involvement,Yes,City,Never,12044
8655,460790,Female,Yes,42,Yes,High,2,1,3,Private company,Unknown,Yes,City,Never,7000
8656,463184,Female,Yes,60,Yes,Average,2,1,3,Private company,Unknown,No,City,Never,8261
8657,465001,Male,Yes,75,Yes,High,2,1,4,Self-employed,No involvement,No,City,Never,8261
8658,463944,Male,No,29,No,Low,5,0,1,Private company,Unknown,Yes,Country-side,Never,7000
8659,463234,Female,No,22,No,Low,4,0,1,Private company,No involvement,No,City,Never,8261
8660,466014,Female,Yes,47,No,High,2,0,3,Private company,No involvement,Yes,Country-side,Never,7000
8661,460525,Male,Yes,30,Yes,Average,2,1,2,Private company,Strong involvement,Yes,City,Never,8261
8662,467928,Male,Yes,35,Yes,Average,2,1,2,Private company,Unknown,No,City,Never,9522
8663,464911,Male,Yes,56,Yes,Average,3,1,2,Private company,Unknown,Yes,Country-side,Never,7000
8664,467663,Male,Yes,31,No,Average,2,0,2,Government,No involvement,No,City,Never,7000
8665,460960,Male,Yes,48,Yes,Low,2,1,3,Private company,Strong involvement,Yes,City,Intervention in Iraq,14566
8666,459585,Female,Yes,46,Yes,Average,4,0,2,Private company,Unknown,No,City,Never,7000
8667,459071,Male,No,28,Yes,Low,4,1,1,Private company,Some involvement,No,City,Never,13305
8668,462837,Female,No,25,No,Low,3,0,1,Private company,Some involvement,No,City,Never,24654
8669,461028,Female,No,21,No,Low,4,0,1,Private company,Some involvement,Yes,Country-side,Never,14566
8670,467302,Male,No,26,Yes,Low,4,0,1,Public company,No involvement,No,City,Never,18349
8671,462923,Male,Yes,33,No,Average,2,0,2,Nothing,No involvement,No,City,Never,18349
8672,459577,Male,Yes,82,Yes,Low,1,0,9,Self-employed,No involvement,No,City,Never,7000
8673,467360,Male,Yes,51,Yes,Average,4,1,2,Private company,Unknown,No,City,Never,7000
8674,464204,Female,Yes,39,Yes,High,2,1,2,Private company,Unknown,Yes,City,Intervention in Libya,9522
8675,462924,Female,Yes,31,No,Average,2,0,2,Nothing,No involvement,No,City,Never,17088
8676,463763,Male,Yes,36,Yes,Average,2,1,2,Private company,Unknown,No,City,Never,12044
8677,463276,Male,Yes,42,No,Average,2,0,3,Public company,No involvement,Yes,City,Never,7000
8678,463641,Female,No,33,Yes,Low,3,1,2,Student,No involvement,Yes,City,Intervention in Libya,8261
8679,461618,Female,Yes,42,Yes,High,3,1,2,Private company,Unknown,No,City,Never,7000
8680,460299,Male,Yes,56,Yes,Low,1,1,6,Private company,Unknown,No,City,Never,12044
8681,462492,Male,Yes,36,No,Average,4,1,1,Private company,Unknown,Yes,City,Never,8261
8682,466377,Male,Yes,62,Yes,Average,2,1,4,,,No,City,Never,17088
8683,466440,Male,Yes,23,No,High,9,0,1,Public company,No involvement,No,City,Never,8261
8684,462262,Male,No,27,No,Low,3,1,1,Private company,Some involvement,,,,8261
8685,464662,Female,Yes,50,Yes,High,3,1,2,Private company,Unknown,Yes,Country-side,Never,8261
8686,461194,Female,No,33,No,Low,8,1,1,Government,No involvement,Yes,Country-side,Never,8261
8687,461980,Male,Yes,52,Yes,Low,3,0,2,Private company,Unknown,Yes,City,Never,9522
8688,464443,Female,Yes,35,Yes,Average,2,1,2,Private company,Unknown,No,City,Never,8261
8689,466315,Female,Yes,67,Yes,Low,1,1,7,Private company,No involvement,No,City,Never,8261
8690,462705,Female,Yes,69,No,Average,2,1,4,Self-employed,No involvement,No,City,Never,7000
8691,466152,Male,Yes,40,No,Low,1,0,4,Private company,No involvement,No,City,Never,17088
8692,467562,Male,Yes,71,Yes,High,3,0,3,Public company,No involvement,No,City,Never,7000
8693,465241,Male,No,23,No,Low,2,0,2,Private company,Some involvement,Yes,Country-side,Never,10783
8694,462033,Male,No,32,Yes,Low,1,0,4,Private company,Strong involvement,No,City,Never,8261
8695,459509,Male,No,30,Yes,Low,1,0,3,Private company,Some involvement,No,City,Never,8261
8696,467725,Male,No,32,Yes,Low,2,0,2,Private company,Some involvement,No,City,Never,18349
8697,461357,Male,No,28,Yes,Low,4,0,1,Private company,Some involvement,No,City,Never,7000
8698,462462,Male,Yes,30,Yes,Average,3,1,1,Private company,Strong involvement,No,City,Never,7000
8699,462679,Male,No,63,Yes,Low,1,0,7,Government,No involvement,No,City,Never,8261
8700,463789,Female,Yes,53,Yes,Low,2,1,3,Private company,Unknown,No,City,Never,8261
8701,465609,Female,No,21,No,Low,4,0,1,Private company,Some involvement,Yes,City,Never,8261
8702,461742,Male,Yes,87,Yes,High,2,1,5,Public company,No involvement,No,City,Never,8261
8703,467290,Female,No,23,No,Low,,0,,Private company,Some involvement,No,City,Never,7000
8704,463440,Female,Yes,73,Yes,Average,3,1,3,Private company,Unknown,Yes,City,Intervention in Syria,7000
8705,459403,Male,Yes,46,Yes,Average,4,1,2,Private company,Unknown,Yes,City,Intervention in Iraq,7000
8706,463031,Female,Yes,38,Yes,Average,4,1,1,Private company,Unknown,No,City,Never,8261
8707,464313,Male,Yes,30,No,Average,3,0,1,Nothing,No involvement,No,City,Never,8261
8708,460124,Female,No,43,Yes,Low,3,0,2,Private company,Unknown,No,City,Never,8261
8709,460738,Female,No,49,No,Low,,0,,Private company,No involvement,Yes,City,Intervention in Iraq,8261
8710,460975,Male,Yes,86,,High,2,1,5,Self-employed,No involvement,No,City,Never,8261
8711,462151,Female,No,35,Yes,Low,1,1,4,Private company,Unknown,No,City,Never,17088
8712,463981,Female,No,25,Yes,Low,1,1,3,Private company,Unknown,,,,13305
8713,460434,Male,,57,Yes,High,3,0,2,Private company,Unknown,No,City,Never,10783
8714,460059,Female,No,48,No,Low,,0,,Private company,Strong involvement,Yes,Country-side,Never,9522
8715,466269,Female,No,25,No,Low,4,0,1,Private company,Some involvement,Yes,City,Never,7000
8716,460855,Male,Yes,45,Yes,Low,2,0,3,Private company,Unknown,No,City,Never,7000
8717,461991,Male,No,23,No,Low,4,1,1,Government,No involvement,No,City,Never,7000
8718,464518,Male,Yes,30,No,High,4,0,1,Public company,No involvement,No,City,Never,7000
8719,467366,Male,No,42,Yes,Low,1,0,5,Private company,Unknown,Yes,Country-side,Never,7000
8720,465103,Male,Yes,86,Yes,High,2,0,5,Self-employed,No involvement,No,City,Never,8261
8721,465610,Female,No,42,Yes,Low,2,1,3,Private company,Unknown,No,City,Never,17088
8722,461711,Female,No,35,Yes,Low,3,0,2,Private company,Unknown,Yes,City,Never,17088
8723,463690,Female,No,28,No,Low,4,0,1,Private company,Some involvement,No,City,Never,15827
8724,465521,Female,Yes,47,Yes,Average,2,1,3,Private company,Unknown,Yes,City,Intervention in Iraq,8261
8725,467545,Male,Yes,53,Yes,Average,2,1,3,Private company,Unknown,No,City,Never,18349
8726,466201,Male,Yes,42,Yes,Average,5,1,1,Government,No involvement,Yes,Country-side,Never,8261
8727,467554,Female,No,28,Yes,Low,3,0,1,Private company,Some involvement,No,City,Never,8261
8728,466725,Female,Yes,89,No,High,2,0,5,Self-employed,No involvement,No,City,Never,7000
8729,460455,Female,Yes,28,Yes,Average,2,1,2,Nothing,No involvement,Yes,City,Never,18349
8730,459402,Female,Yes,51,Yes,Average,4,1,2,Private company,Unknown,No,City,Never,8261
8731,460303,Female,No,43,Yes,Low,1,0,5,Private company,Unknown,,,,9522
8732,466036,Female,Yes,89,Yes,Low,,0,,Self-employed,No involvement,No,City,Never,8261
8733,464363,Female,Yes,41,Yes,Low,1,1,5,Private company,Unknown,No,City,Never,18349
8734,467776,Female,No,25,Yes,Low,4,0,1,Government,No involvement,No,City,Never,7000
8735,460901,Male,No,22,No,Low,3,0,1,Government,No involvement,No,City,Never,17088
8736,463671,Male,Yes,37,Yes,Average,3,1,2,Private company,Strong involvement,No,City,Never,7000
8737,467419,Female,Yes,38,Yes,Low,1,1,4,Private company,Unknown,No,City,Never,12044
8738,464298,Male,No,26,No,Low,1,0,3,Government,No involvement,No,City,Never,8261
8739,465874,Female,No,26,Yes,Low,2,0,2,Private company,Unknown,No,City,Never,8261
8740,459772,Female,Yes,69,Yes,Average,9,1,1,Private company,Unknown,Yes,City,Intervention in Libya,9522
8741,465992,Male,Yes,53,Yes,Low,3,0,2,Private company,Strong involvement,No,City,Never,8261
8742,467499,Male,Yes,40,Yes,Low,3,1,2,Private company,Unknown,No,City,Never,7000
8743,466333,Female,Yes,41,Yes,Average,2,1,3,Private company,Unknown,No,City,Never,8261
8744,464252,Male,Yes,35,Yes,Average,4,1,1,Private company,Unknown,No,City,Never,8261
8745,460669,Male,,48,Yes,Low,2,1,3,Public company,No involvement,Yes,City,Intervention in Syria,7000
8746,467867,Female,No,18,No,Low,4,0,1,Private company,Some involvement,Yes,Country-side,Never,7000
8747,462038,Male,No,31,Yes,Low,4,0,1,Private company,Unknown,No,City,Never,12044
8748,465232,Male,Yes,56,Yes,High,4,1,2,Public company,No involvement,No,City,Never,7000
8749,459276,Female,No,20,No,Low,4,0,1,Private company,Some involvement,No,City,Never,7000
8750,459215,Female,Yes,58,Yes,Low,3,1,2,Private company,Unknown,Yes,City,Never,7000
8751,460397,Female,No,59,Yes,Low,1,0,6,Private company,Strong involvement,No,City,Never,8261
8752,459907,Female,Yes,39,Yes,Average,2,1,2,Private company,Unknown,No,City,Never,17088
8753,460484,Female,No,23,No,Low,7,0,1,Private company,Some involvement,Yes,City,Never,12044
8754,462499,Female,,72,No,Average,2,0,4,Self-employed,No involvement,No,City,Never,17088
8755,467769,Female,No,35,Yes,Low,1,1,4,Government,No involvement,Yes,City,Never,8261
8756,465305,Male,Yes,66,No,Low,2,0,4,Public company,No involvement,No,City,Never,8261
8757,466843,Female,No,38,No,Low,,0,,Nothing,No involvement,No,City,Never,23393
8758,466452,Female,No,33,Yes,Low,3,0,2,Private company,No involvement,Yes,City,Intervention in Syria,7000
8759,462062,Male,No,22,No,Low,3,0,1,Private company,Some involvement,Yes,City,Intervention in Iraq,7000
8760,465797,Male,Yes,36,Yes,Average,2,1,2,Private company,Unknown,Yes,City,Never,8261
8761,467330,Male,Yes,38,No,High,3,1,2,Public company,No involvement,No,City,Never,7000
8762,464604,Male,Yes,32,No,Low,2,0,2,Private company,Strong involvement,Yes,Country-side,Never,13305
8763,463668,Female,No,29,No,Low,6,1,1,Private company,No involvement,Yes,Country-side,Never,7000
8764,461176,Female,Yes,66,No,Average,4,1,2,Private company,No involvement,Yes,City,Intervention in Libya,14566
8765,460926,Male,Yes,50,Yes,Average,4,1,2,Private company,Unknown,Yes,Country-side,Never,8261
8766,461284,Male,No,23,No,Low,4,0,1,Private company,Unknown,No,City,Never,8261
8767,467438,Male,No,28,No,Low,3,0,1,Private company,Strong involvement,No,City,Never,14566
8768,467521,Male,No,19,No,Low,3,0,1,Private company,Some involvement,No,City,Never,15827
8769,464845,Male,Yes,30,No,Average,3,0,1,Private company,No involvement,Yes,Country-side,Never,8261
8770,464121,Female,Yes,62,Yes,Low,1,1,7,Private company,No involvement,No,City,Never,8261
8771,461654,Female,No,67,Yes,Low,1,1,7,Private company,Unknown,Yes,City,Intervention in Iraq,7000
8772,465577,Male,No,26,No,Low,4,1,1,Private company,Some involvement,Yes,City,Never,7000
8773,463823,Female,No,29,No,Low,4,0,1,Student,No involvement,No,City,Never,17088
8774,465247,Male,No,18,No,Low,7,0,1,Private company,Some involvement,No,City,Never,14566
8775,467899,Male,Yes,66,Yes,Average,2,1,4,Private company,Unknown,No,City,Never,8261
8776,459461,Female,Yes,39,Yes,Low,1,1,4,Private company,Unknown,Yes,City,Intervention in Syria,7000
8777,461070,Male,Yes,46,Yes,Low,3,0,2,Government,No involvement,Yes,City,Never,7000
8778,466702,Male,Yes,62,,Low,1,1,7,Self-employed,No involvement,No,City,Never,7000
8779,467175,Male,Yes,77,Yes,Low,1,0,8,Self-employed,No involvement,No,City,Never,7000
8780,464220,Male,Yes,65,Yes,High,2,0,4,Public company,No involvement,No,City,Never,8261
8781,467064,Male,Yes,36,No,Average,2,0,2,Government,No involvement,Yes,City,Intervention in Iraq,7000
8782,459769,Male,No,42,Yes,Low,,0,,Student,No involvement,No,City,Never,8261
8783,461661,Female,Yes,37,Yes,Average,2,1,2,Private company,Unknown,Yes,City,Never,15827
8784,459838,Female,Yes,86,No,High,2,1,5,Self-employed,No involvement,No,City,Never,7000
8785,461515,Male,Yes,26,No,Low,2,0,2,Private company,Unknown,No,City,Never,7000
8786,459263,Female,No,32,No,Low,4,0,1,Private company,Some involvement,No,City,Never,17088
8787,465010,Female,No,42,Yes,Low,3,0,2,Student,No involvement,No,City,Never,7000
8788,461722,Male,No,27,No,Low,3,1,1,Government,No involvement,No,City,Never,8261
8789,463413,Male,Yes,41,No,Average,2,0,3,Government,No involvement,Yes,Country-side,Never,8261
8790,463254,Female,Yes,37,No,High,2,0,2,Public company,No involvement,Yes,City,Intervention in Syria,7000
8791,466715,Male,Yes,72,Yes,High,4,1,2,Public company,No involvement,No,City,Never,8261
8792,464269,Male,No,37,Yes,Low,,0,,Private company,Strong involvement,Yes,City,Intervention in Syria,7000
8793,465809,Female,No,25,No,Low,7,1,1,Nothing,No involvement,Yes,Country-side,Never,8261
8794,462305,Male,Yes,36,Yes,Average,5,1,1,Private company,Unknown,No,City,Never,7000
8795,462995,Male,Yes,36,Yes,Average,5,1,1,Private company,Unknown,No,City,Never,7000
8796,460875,Male,No,35,Yes,Low,3,0,2,Private company,Strong involvement,Yes,City,Never,7000
8797,465574,Male,Yes,62,Yes,Average,3,1,3,Private company,Unknown,Yes,City,Never,8261
8798,466294,Male,Yes,27,Yes,Low,5,0,1,Private company,Some involvement,Yes,Country-side,Never,7000
8799,465966,Male,No,36,Yes,Low,1,1,4,Government,No involvement,No,City,Never,18349
8800,466630,Male,No,29,No,Low,4,1,1,Private company,Some involvement,No,City,Never,7000
8801,464653,Female,Yes,59,No,Average,4,0,2,Private company,Unknown,Yes,Country-side,Never,10783
8802,464493,Female,Yes,66,Yes,Average,4,1,2,Self-employed,No involvement,Yes,City,Intervention in Libya,14566
8803,462725,Male,Yes,77,Yes,High,2,1,4,Self-employed,No involvement,No,City,Never,7000
8804,465548,Female,No,40,Yes,Low,4,0,1,Private company,Unknown,Yes,City,Never,7000
8805,467405,Female,No,37,Yes,Low,1,1,4,Private company,Unknown,Yes,Country-side,Never,8261
8806,466664,Female,Yes,47,Yes,Average,2,0,3,Government,No involvement,Yes,Country-side,Never,8261
8807,459488,Male,Yes,47,No,Average,4,0,2,Private company,Unknown,No,City,Never,7000
8808,461285,Male,No,20,No,Low,3,0,1,Private company,Some involvement,No,City,Never,7000
8809,459948,Female,No,62,Yes,Low,1,1,7,Private company,No involvement,No,City,Never,7000
8810,464120,Male,No,30,No,Low,3,0,1,Private company,Some involvement,No,City,Never,17088
8811,466366,Male,No,18,No,Low,3,0,1,Private company,Some involvement,Yes,City,Never,7000
8812,460194,Female,No,23,No,Low,2,0,2,Private company,Strong involvement,Yes,City,Never,7000
8813,460827,Male,Yes,81,Yes,Low,1,0,9,Self-employed,No involvement,No,City,Never,18349
8814,459217,Female,Yes,60,No,Average,3,1,2,Self-employed,No involvement,No,City,Never,8261
8815,461228,Male,Yes,26,No,Low,6,0,1,Government,No involvement,No,City,Never,18349
8816,465187,Female,Yes,39,No,Average,4,1,1,Government,No involvement,Yes,Country-side,Never,7000
8817,467709,Female,Yes,37,Yes,Low,2,0,2,Private company,Unknown,No,City,Never,13305
8818,467152,Male,Yes,43,No,Low,1,0,5,Private company,Unknown,No,City,Never,17088
8819,459161,Male,Yes,51,Yes,High,5,1,2,Public company,No involvement,No,City,Never,10783
8820,462535,Male,No,26,No,Low,3,0,1,Government,No involvement,No,City,Never,8261
8821,463627,Female,No,25,Yes,Low,2,0,2,Student,No involvement,Yes,Country-side,Never,13305
8822,464247,Male,Yes,59,No,Low,1,0,6,Private company,No involvement,No,City,Never,7000
8823,462611,Male,Yes,39,No,High,7,0,1,Public company,No involvement,Yes,Country-side,Never,8261
8824,466707,Female,Yes,48,Yes,Low,4,1,2,Nothing,No involvement,No,City,Never,8261
8825,464753,Female,No,33,No,Low,5,0,1,Student,No involvement,Yes,Country-side,Never,7000
8826,461100,Female,No,32,Yes,Low,3,1,2,Private company,Some involvement,Yes,City,Never,7000
8827,466574,Male,Yes,59,Yes,Low,2,1,3,Private company,Unknown,No,City,Never,15827
8828,460522,Female,Yes,29,No,Average,2,1,2,Nothing,No involvement,Yes,Country-side,Never,7000
8829,466965,Female,No,42,Yes,Low,1,0,5,Nothing,No involvement,No,City,Never,7000
8830,460695,Male,Yes,74,Yes,Low,1,0,8,Self-employed,No involvement,No,City,Never,8261
8831,462778,Male,Yes,60,Yes,Low,,0,,Private company,Strong involvement,No,City,Never,7000
8832,460649,Female,No,29,No,Low,1,0,3,Nothing,No involvement,Yes,Country-side,Never,17088
8833,463291,Male,Yes,35,Yes,Average,4,1,1,Private company,No involvement,No,City,Never,13305
8834,459029,Male,Yes,70,No,High,2,1,4,Public company,No involvement,No,City,Never,7000
8835,461756,Female,Yes,35,Yes,Average,2,1,2,Private company,No involvement,Yes,Country-side,Never,7000
8836,459990,Male,Yes,37,Yes,Average,2,0,2,Private company,Some involvement,No,City,Never,8261
8837,463857,Male,Yes,56,No,High,4,1,2,Private company,Some involvement,Yes,City,Intervention in Iraq,7000
8838,461397,Male,No,20,No,Low,4,0,1,Private company,Some involvement,No,City,Never,7000
8839,460033,Female,,46,Yes,Low,3,0,2,Private company,Strong involvement,No,City,Never,14566
8840,466951,Female,Yes,52,Yes,High,3,1,2,Private company,Unknown,No,City,Never,7000
8841,461546,Female,Yes,72,No,Low,3,0,3,Self-employed,No involvement,No,City,Never,8261
8842,463321,Male,No,22,No,Low,3,0,1,Private company,Some involvement,Yes,City,Intervention in Syria,8261
8843,465946,Female,Yes,50,Yes,Low,2,0,3,,,Yes,City,Never,8261
8844,459811,Female,Yes,48,Yes,High,3,1,2,Private company,Unknown,No,City,Never,8261
8845,463948,Male,Yes,39,No,High,5,1,1,Public company,No involvement,No,City,Never,9522
8846,465591,Male,Yes,65,No,Average,2,0,4,Private company,Unknown,Yes,Country-side,Never,7000
8847,467338,Female,No,27,Yes,Low,6,0,1,Private company,Some involvement,No,City,Never,9522
8848,467838,Male,Yes,60,Yes,Average,2,1,3,Private company,Unknown,No,City,Never,8261
